Year,Month,Day,Sea_Surface_Temperature,Fishing_Effort_Hours,Fish_Biomass
2020,1,21,27.53,1548,35905
2020,1,22,27.6,1537,35490
2020,1,23,27.61,1602,35563
2020,1,24,28.43,1612,35815
2020,1,25,28.3,1570,35258
2020,1,26,27.93,1688,35595
2020,1,27,28.41,1661,35879
2020,1,28,27.77,1623,35418
2020,1,29,27.97,1623,35903
2020,1,30,28.16,1531,35319
2020,1,31,27.87,1714,34941
2020,2,1,29.55,1625,35051
2020,2,2,29.41,1623,34804
2020,2,3,29.61,1550,35338
2020,2,4,29.17,1655,35237
2020,2,5,29.22,1542,35238
2020,2,6,28.63,1632,35083
2020,2,7,29.15,1716,34907
2020,2,8,29.23,1681,35520
2020,2,9,29.56,1536,35458
2020,2,10,28.7,1530,36022
2020,2,11,29.51,1638,35689
2020,2,12,29.79,1692,35568
2020,2,13,28.36,1711,35098
2020,2,14,29.04,1530,35111
2020,2,15,28.36,1523,36030
2020,2,16,29.08,1542,35131
2020,2,17,29.3,1580,35350
2020,2,18,28.72,1547,35626
2020,2,19,29.17,1526,35061
2020,2,20,29.37,1613,35489
2020,2,21,28.93,1676,34784
2020,2,22,28.63,1591,35603
2020,2,23,29.9,1642,35580
2020,2,24,29.29,1529,35211
2020,2,25,29.95,1652,34738
2020,2,26,29.37,1698,34762
2020,2,27,29.07,1624,35679
2020,2,28,29.15,1648,35456
2020,2,29,29.03,1711,34940
2020,3,1,29.61,1534,35057
2020,3,2,29.56,1563,35644
2020,3,3,29.32,1715,34856
2020,3,4,29.7,1543,35513
2020,3,5,29.76,1522,35145
2020,3,6,30.08,1562,35713
2020,3,7,29.54,1589,34982
2020,3,8,29.98,1661,34975
2020,3,9,29.91,1605,34933
2020,3,10,29.27,1696,35575
2020,3,11,28.79,1679,35606
2020,3,12,29.68,1576,35732
2020,3,13,29.89,1602,35149
2020,3,14,29.78,1671,34966
2020,3,15,29.32,1534,35637
2020,3,16,28.64,1606,35527
2020,3,17,29.47,1631,35139
2020,3,18,29.71,1692,35392
2020,3,19,29.81,1691,35155
2020,3,20,29.88,1648,35170
2020,3,21,28.64,1571,35668
2020,3,22,29.87,1533,35118
2020,3,23,29.59,1594,35370
2020,3,24,28.87,1570,35512
2020,3,25,29.47,1684,35157
2020,3,26,28.73,1529,35432
2020,3,27,29.2,1705,35166
2020,3,28,29.79,1538,35533
2020,3,29,29.78,1716,35165
2020,3,30,29.26,1694,35544
2020,3,31,29.54,1581,34993
2020,4,1,29.43,1604,35167
2020,4,2,28.81,1704,34788
2020,4,3,29.25,1539,35183
2020,4,4,28.98,1704,35181
2020,4,5,29.87,1561,35343
2020,4,6,29.07,1658,35111
2020,4,7,29.01,1649,35234
2020,4,8,29.09,1571,35850
2020,4,9,28.63,1576,35639
2020,4,10,29.15,1615,35458
2020,4,11,29.44,1641,35520
2020,4,12,28.79,1649,35287
2020,4,13,28.85,1660,35477
2020,4,14,29.57,1672,34975
2020,4,15,29.36,1650,34967
2020,4,16,29.39,1572,35754
2020,4,17,29.63,1560,35269
2020,4,18,29.37,1543,35051
2020,4,19,29.74,1702,34920
2020,4,20,29.66,1663,34851
2020,4,21,29.27,1659,35287
2020,4,22,28.89,1694,35671
2020,4,23,28.85,1598,35524
2020,4,24,28.91,1698,35555
2020,4,25,28.98,1560,35355
2020,4,26,30.16,1633,35229
2020,4,27,28.39,1549,36005
2020,4,28,28.73,1585,35885
2020,4,29,29.33,1628,35555
2020,4,30,29.29,1625,35361
2020,5,1,27.7,1566,35255
2020,5,2,28.39,1671,35680
2020,5,3,28.33,1634,35770
2020,5,4,28.44,1581,35913
2020,5,5,28.41,1544,35435
2020,5,6,27.86,1697,35796
2020,5,7,28.01,1626,35661
2020,5,8,28.14,1599,35717
2020,5,9,28.28,1551,35739
2020,5,10,27.77,1679,34996
2020,5,11,27.82,1637,35558
2020,5,12,26.98,1602,36161
2020,5,13,28.11,1571,35643
2020,5,14,27.97,1628,35482
2020,5,15,27.85,1555,35891
2020,5,16,27.96,1643,35862
2020,5,17,27.52,1630,35270
2020,5,18,27.77,1633,35711
2020,5,19,27.58,1640,35263
2020,5,20,27.54,1552,35849
2020,5,21,28.69,1521,35426
2020,5,22,28.3,1715,35799
2020,5,23,28.26,1520,35603
2020,5,24,28.09,1667,35484
2020,5,25,27.47,1537,35447
2020,5,26,27.75,1536,36130
2020,5,27,28.74,1557,35295
2020,5,28,28.26,1696,35570
2020,5,29,28.03,1634,35424
2020,5,30,27.72,1616,35708
2020,5,31,27.7,1587,35770
2020,6,1,26.92,1664,35626
2020,6,2,26.61,1678,36171
2020,6,3,26.04,1540,35879
2020,6,4,26.34,1607,36317
2020,6,5,26.86,1691,35202
2020,6,6,25.93,1707,35555
2020,6,7,26.43,1577,36262
2020,6,8,26.19,1704,35932
2020,6,9,26.58,1543,35934
2020,6,10,26.35,1565,35647
2020,6,11,26.15,1619,35765
2020,6,12,26.86,1533,35930
2020,6,13,26.99,1581,36080
2020,6,14,26.75,1521,35448
2020,6,15,26.16,1538,36405
2020,6,16,27.15,1596,35695
2020,6,17,26.94,1691,35175
2020,6,18,26.83,1624,35826
2020,6,19,26.06,1673,35489
2020,6,20,26.69,1619,35340
2020,6,21,26.6,1718,35413
2020,6,22,26.61,1532,36364
2020,6,23,27.17,1558,35459
2020,6,24,26.92,1622,35491
2020,6,25,26.48,1619,36033
2020,6,26,26.22,1556,36049
2020,6,27,26.66,1624,35489
2020,6,28,26.36,1619,35905
2020,6,29,26.44,1628,35809
2020,6,30,26.27,1557,36192
2020,7,1,25.03,1623,36508
2020,7,2,24.89,1535,35938
2020,7,3,25.25,1666,36107
2020,7,4,25.32,1584,36474
2020,7,5,25.52,1526,36291
2020,7,6,24.94,1669,35867
2020,7,7,25.15,1719,36107
2020,7,8,24.68,1714,35650
2020,7,9,24.31,1535,36415
2020,7,10,24.95,1719,36388
2020,7,11,25.36,1572,36202
2020,7,12,24.17,1664,35777
2020,7,13,24.66,1619,36479
2020,7,14,24.42,1670,36258
2020,7,15,24.69,1546,35865
2020,7,16,24.82,1581,35951
2020,7,17,25.31,1615,35592
2020,7,18,24.85,1582,35737
2020,7,19,25.11,1719,35972
2020,7,20,24.24,1662,36287
2020,7,21,24.91,1663,36320
2020,7,22,25.14,1615,36226
2020,7,23,25.4,1716,35375
2020,7,24,25.0,1630,36440
2020,7,25,25.16,1638,36140
2020,7,26,25.3,1601,36187
2020,7,27,25.2,1528,36577
2020,7,28,24.6,1594,35969
2020,7,29,25.71,1528,36604
2020,7,30,24.95,1554,35741
2020,7,31,25.12,1648,36443
2020,8,1,24.71,1541,36763
2020,8,2,24.19,1538,36080
2020,8,3,23.38,1585,36262
2020,8,4,23.85,1574,36583
2020,8,5,24.35,1574,36777
2020,8,6,23.63,1622,36633
2020,8,7,24.12,1705,35710
2020,8,8,23.74,1673,36218
2020,8,9,23.85,1542,36049
2020,8,10,23.92,1618,36237
2020,8,11,23.62,1707,35947
2020,8,12,23.74,1622,36430
2020,8,13,23.99,1534,36480
2020,8,14,23.7,1524,36294
2020,8,15,24.31,1664,36557
2020,8,16,24.92,1557,36666
2020,8,17,23.46,1540,36413
2020,8,18,23.79,1692,35673
2020,8,19,23.31,1520,37029
2020,8,20,23.51,1548,36814
2020,8,21,23.86,1659,36191
2020,8,22,23.8,1662,35911
2020,8,23,24.18,1553,35914
2020,8,24,24.01,1645,36132
2020,8,25,23.59,1714,35922
2020,8,26,23.71,1644,36151
2020,8,27,23.64,1543,36533
2020,8,28,23.99,1658,36116
2020,8,29,24.04,1523,36271
2020,8,30,24.16,1663,36289
2020,8,31,23.04,1650,36836
2020,9,1,23.73,1602,36170
2020,9,2,22.86,1667,36859
2020,9,3,23.52,1563,36323
2020,9,4,23.81,1659,36100
2020,9,5,23.67,1553,36357
2020,9,6,24.03,1699,36408
2020,9,7,23.79,1574,36571
2020,9,8,23.45,1525,36876
2020,9,9,23.94,1703,35830
2020,9,10,23.23,1559,36399
2020,9,11,23.34,1661,36624
2020,9,12,23.66,1664,36233
2020,9,13,23.38,1584,36528
2020,9,14,23.79,1617,35939
2020,9,15,22.96,1522,37014
2020,9,16,23.67,1580,36241
2020,9,17,23.71,1666,35764
2020,9,18,23.62,1719,36327
2020,9,19,23.54,1556,36099
2020,9,20,23.15,1544,36866
2020,9,21,22.75,1646,36916
2020,9,22,24.19,1661,36568
2020,9,23,23.67,1718,36536
2020,9,24,23.49,1543,36853
2020,9,25,22.67,1593,36475
2020,9,26,23.3,1614,36222
2020,9,27,23.43,1662,36087
2020,9,28,23.79,1700,35861
2020,9,29,23.26,1614,36326
2020,9,30,23.61,1640,35996
2020,10,1,23.27,1553,36619
2020,10,2,23.12,1555,36316
2020,10,3,23.84,1571,36856
2020,10,4,23.92,1691,36187
2020,10,5,23.83,1548,36493
2020,10,6,23.54,1645,35918
2020,10,7,23.79,1613,36713
2020,10,8,24.14,1578,36600
2020,10,9,23.74,1678,36176
2020,10,10,23.74,1669,36546
2020,10,11,23.75,1670,36146
2020,10,12,23.85,1706,35909
2020,10,13,23.59,1616,35922
2020,10,14,23.83,1718,36001
2020,10,15,24.26,1667,35977
2020,10,16,23.52,1567,36148
2020,10,17,23.87,1687,36444
2020,10,18,24.16,1707,36166
2020,10,19,23.92,1652,35857
2020,10,20,23.71,1571,36846
2020,10,21,23.69,1697,35892
2020,10,22,23.73,1577,36047
2020,10,23,23.45,1628,36045
2020,10,24,24.11,1678,36065
2020,10,25,24.29,1684,36351
2020,10,26,24.59,1586,35893
2020,10,27,24.52,1674,35873
2020,10,28,24.73,1666,36506
2020,10,29,23.63,1679,36395
2020,10,30,24.07,1622,36205
2020,10,31,24.18,1659,35908
2020,11,1,25.67,1671,35636
2020,11,2,25.4,1708,36125
2020,11,3,24.86,1525,36103
2020,11,4,25.35,1670,36071
2020,11,5,25.65,1654,35846
2020,11,6,24.36,1711,36304
2020,11,7,25.2,1673,35733
2020,11,8,24.74,1618,36494
2020,11,9,25.09,1664,35988
2020,11,10,24.69,1522,36690
2020,11,11,25.02,1681,36356
2020,11,12,24.71,1698,36214
2020,11,13,24.6,1630,36271
2020,11,14,24.45,1661,35819
2020,11,15,25.11,1564,35819
2020,11,16,24.97,1632,36259
2020,11,17,25.6,1571,36209
2020,11,18,25.69,1577,35578
2020,11,19,24.31,1658,36307
2020,11,20,24.81,1657,35568
2020,11,21,25.31,1568,36316
2020,11,22,24.95,1569,35849
2020,11,23,25.28,1669,35548
2020,11,24,24.31,1622,36484
2020,11,25,24.67,1569,35982
2020,11,26,24.12,1613,36514
2020,11,27,24.74,1540,36414
2020,11,28,25.49,1652,35896
2020,11,29,25.26,1682,35730
2020,11,30,24.75,1650,36356
2020,12,1,26.91,1590,36235
2020,12,2,25.67,1705,35476
2020,12,3,25.69,1626,36336
2020,12,4,27.08,1588,35570
2020,12,5,26.58,1583,36066
2020,12,6,26.46,1700,35602
2020,12,7,27.31,1585,36207
2020,12,8,26.11,1619,35735
2020,12,9,26.92,1673,35160
2020,12,10,26.16,1568,36173
2020,12,11,26.14,1672,36091
2020,12,12,26.2,1672,35314
2020,12,13,25.98,1717,35501
2020,12,14,26.11,1710,36140
2020,12,15,26.59,1522,36191
2020,12,16,26.37,1704,35318
2020,12,17,25.68,1597,36449
2020,12,18,26.02,1627,35819
2020,12,19,26.39,1580,35992
2020,12,20,26.49,1607,35487
2020,12,21,26.43,1659,35593
2020,12,22,25.98,1686,35581
2020,12,23,26.42,1652,35514
2020,12,24,26.31,1631,36260
2020,12,25,26.43,1521,36400
2020,12,26,26.95,1650,35473
2020,12,27,26.2,1570,35824
2020,12,28,26.88,1663,36056
2020,12,29,26.58,1559,35988
2020,12,30,27.25,1549,36071
2020,12,31,27.4,1525,35465
2021,1,1,28.39,1649,35552
2021,1,2,28.0,1646,35519
2021,1,3,28.22,1671,35513
2021,1,4,27.66,1543,36224
2021,1,5,28.02,1641,36192
2021,1,6,27.78,1633,36122
2021,1,7,27.92,1733,35361
2021,1,8,27.93,1600,36154
2021,1,9,28.16,1598,35664
2021,1,10,27.83,1549,35609
2021,1,11,28.18,1595,35851
2021,1,12,27.64,1730,35896
2021,1,13,28.67,1642,36037
2021,1,14,27.96,1688,35869
2021,1,15,27.63,1606,36016
2021,1,16,27.89,1698,35225
2021,1,17,28.11,1722,35690
2021,1,18,27.13,1641,36193
2021,1,19,27.35,1738,35323
2021,1,20,28.32,1584,35856
2021,1,21,27.49,1700,35915
2021,1,22,27.94,1568,35720
2021,1,23,28.18,1612,35982
2021,1,24,28.85,1597,36144
2021,1,25,27.99,1569,35543
2021,1,26,27.86,1737,35644
2021,1,27,27.58,1606,36179
2021,1,28,27.84,1569,36008
2021,1,29,28.68,1654,35221
2021,1,30,27.95,1668,35835
2021,1,31,27.9,1589,35960
2021,2,1,28.46,1677,35960
2021,2,2,29.25,1683,35739
2021,2,3,29.2,1581,35600
2021,2,4,29.45,1695,35812
2021,2,5,29.21,1716,35676
2021,2,6,28.9,1697,35295
2021,2,7,28.53,1695,35467
2021,2,8,28.96,1597,35416
2021,2,9,28.56,1621,35918
2021,2,10,28.11,1631,35410
2021,2,11,28.34,1598,35420
2021,2,12,29.23,1701,35861
2021,2,13,29.58,1549,35633
2021,2,14,29.51,1554,36165
2021,2,15,29.67,1739,35065
2021,2,16,28.99,1596,35500
2021,2,17,29.5,1605,36061
2021,2,18,29.63,1558,35552
2021,2,19,28.84,1562,35429
2021,2,20,29.47,1654,35388
2021,2,21,29.11,1732,35529
2021,2,22,28.2,1703,36018
2021,2,23,29.83,1607,35422
2021,2,24,29.17,1726,35510
2021,2,25,29.28,1558,36182
2021,2,26,28.67,1635,35709
2021,2,27,29.32,1738,35385
2021,2,28,29.1,1680,35472
2021,3,1,29.14,1594,35478
2021,3,2,29.66,1605,35913
2021,3,3,28.96,1617,35764
2021,3,4,29.52,1577,35798
2021,3,5,29.43,1632,35674
2021,3,6,28.98,1570,35531
2021,3,7,29.89,1636,35381
2021,3,8,29.55,1655,35981
2021,3,9,29.13,1625,35145
2021,3,10,29.85,1682,35557
2021,3,11,29.48,1661,35526
2021,3,12,30.04,1722,35685
2021,3,13,29.35,1705,34950
2021,3,14,29.15,1569,36162
2021,3,15,29.36,1552,35293
2021,3,16,29.29,1683,35418
2021,3,17,29.38,1710,35199
2021,3,18,28.84,1721,35789
2021,3,19,30.09,1643,35486
2021,3,20,28.93,1584,36219
2021,3,21,29.97,1738,35470
2021,3,22,29.31,1639,35586
2021,3,23,30.09,1626,35798
2021,3,24,29.12,1664,35640
2021,3,25,29.3,1642,35664
2021,3,26,29.37,1676,35153
2021,3,27,29.3,1614,35582
2021,3,28,29.87,1737,35418
2021,3,29,29.38,1717,35028
2021,3,30,29.32,1695,35037
2021,3,31,29.93,1739,35485
2021,4,1,29.87,1725,35184
2021,4,2,29.69,1551,36099
2021,4,3,28.69,1588,36039
2021,4,4,28.89,1713,35702
2021,4,5,28.5,1569,35957
2021,4,6,29.38,1664,35066
2021,4,7,29.44,1559,35197
2021,4,8,29.34,1623,35308
2021,4,9,28.89,1733,35859
2021,4,10,28.83,1700,35271
2021,4,11,29.32,1642,35756
2021,4,12,29.12,1627,35488
2021,4,13,28.66,1554,35539
2021,4,14,29.28,1731,34959
2021,4,15,29.62,1640,35809
2021,4,16,28.8,1676,35572
2021,4,17,28.54,1558,35769
2021,4,18,29.27,1577,35627
2021,4,19,28.78,1641,36065
2021,4,20,29.01,1583,35621
2021,4,21,29.15,1636,35173
2021,4,22,28.96,1570,35273
2021,4,23,28.93,1719,35337
2021,4,24,28.89,1596,35908
2021,4,25,29.14,1584,36033
2021,4,26,29.03,1599,35835
2021,4,27,28.96,1594,35892
2021,4,28,29.03,1716,35799
2021,4,29,29.1,1579,36191
2021,4,30,29.58,1645,35502
2021,5,1,28.32,1695,35602
2021,5,2,27.85,1705,35316
2021,5,3,27.87,1575,36368
2021,5,4,27.44,1684,35772
2021,5,5,28.46,1671,36045
2021,5,6,27.92,1645,36165
2021,5,7,28.22,1711,35772
2021,5,8,27.91,1646,35597
2021,5,9,27.76,1675,36244
2021,5,10,27.63,1684,35895
2021,5,11,28.15,1715,35876
2021,5,12,27.9,1553,36465
2021,5,13,27.67,1568,35780
2021,5,14,27.81,1703,35553
2021,5,15,28.16,1621,35418
2021,5,16,28.19,1658,35586
2021,5,17,28.11,1645,35475
2021,5,18,28.77,1635,35681
2021,5,19,27.79,1659,36283
2021,5,20,27.58,1654,36005
2021,5,21,28.13,1672,36076
2021,5,22,27.16,1631,36326
2021,5,23,28.21,1637,35677
2021,5,24,27.61,1635,35526
2021,5,25,27.33,1657,36087
2021,5,26,28.12,1664,35306
2021,5,27,28.65,1549,36170
2021,5,28,28.18,1666,36042
2021,5,29,27.62,1712,36209
2021,5,30,28.11,1642,35809
2021,5,31,28.31,1705,35165
2021,6,1,26.95,1578,36170
2021,6,2,26.31,1554,36568
2021,6,3,26.77,1727,35758
2021,6,4,26.47,1692,35920
2021,6,5,26.12,1552,36181
2021,6,6,25.89,1618,36202
2021,6,7,26.36,1549,36209
2021,6,8,26.77,1546,35762
2021,6,9,26.67,1580,36463
2021,6,10,26.58,1622,36207
2021,6,11,26.65,1639,35951
2021,6,12,27.16,1546,36539
2021,6,13,26.69,1640,35596
2021,6,14,26.45,1691,36289
2021,6,15,26.51,1648,35941
2021,6,16,27.24,1699,35724
2021,6,17,26.63,1682,36017
2021,6,18,26.53,1542,35977
2021,6,19,26.02,1541,36028
2021,6,20,27.32,1650,36365
2021,6,21,25.71,1626,36183
2021,6,22,26.28,1689,35910
2021,6,23,26.74,1656,36035
2021,6,24,26.19,1560,36057
2021,6,25,26.62,1558,35782
2021,6,26,26.62,1575,36297
2021,6,27,26.41,1676,36444
2021,6,28,26.43,1676,36035
2021,6,29,26.41,1574,36603
2021,6,30,26.37,1545,36770
2021,7,1,25.09,1564,36899
2021,7,2,25.44,1710,36018
2021,7,3,25.57,1576,36049
2021,7,4,24.85,1718,36343
2021,7,5,24.21,1652,36770
2021,7,6,25.27,1654,36182
2021,7,7,24.55,1688,35870
2021,7,8,24.75,1715,35906
2021,7,9,24.47,1702,36093
2021,7,10,24.29,1646,36804
2021,7,11,24.72,1727,36268
2021,7,12,25.55,1670,36223
2021,7,13,25.32,1680,36300
2021,7,14,25.73,1693,35716
2021,7,15,24.75,1584,36756
2021,7,16,24.94,1568,36497
2021,7,17,24.78,1604,36589
2021,7,18,25.22,1593,36124
2021,7,19,24.55,1578,36066
2021,7,20,24.9,1703,35945
2021,7,21,25.05,1648,36358
2021,7,22,24.32,1629,36315
2021,7,23,24.95,1735,35720
2021,7,24,25.39,1544,36356
2021,7,25,24.59,1695,36253
2021,7,26,25.01,1583,36632
2021,7,27,24.59,1577,36692
2021,7,28,23.95,1606,36514
2021,7,29,25.12,1584,36682
2021,7,30,24.99,1731,36251
2021,7,31,24.93,1607,36319
2021,8,1,23.24,1557,36329
2021,8,2,23.47,1688,36382
2021,8,3,23.84,1627,36784
2021,8,4,24.32,1738,36325
2021,8,5,23.72,1707,36838
2021,8,6,23.78,1703,36621
2021,8,7,24.51,1641,36732
2021,8,8,23.93,1613,36561
2021,8,9,23.7,1639,36774
2021,8,10,23.54,1609,36830
2021,8,11,23.81,1685,36594
2021,8,12,23.7,1588,37025
2021,8,13,23.34,1615,37101
2021,8,14,23.61,1733,36400
2021,8,15,23.9,1725,36468
2021,8,16,24.02,1731,36161
2021,8,17,24.1,1575,37059
2021,8,18,23.96,1561,36305
2021,8,19,24.02,1658,36980
2021,8,20,23.74,1600,36783
2021,8,21,23.14,1621,37070
2021,8,22,24.01,1657,36722
2021,8,23,24.26,1627,36168
2021,8,24,23.9,1622,36562
2021,8,25,23.94,1735,36403
2021,8,26,24.87,1695,36015
2021,8,27,23.82,1605,36393
2021,8,28,23.7,1717,36702
2021,8,29,23.97,1558,36684
2021,8,30,23.86,1580,37038
2021,8,31,23.21,1700,36824
2021,9,1,24.11,1675,36890
2021,9,2,23.74,1594,36190
2021,9,3,24.31,1599,36519
2021,9,4,22.75,1542,37384
2021,9,5,23.98,1559,36484
2021,9,6,24.07,1670,36810
2021,9,7,23.63,1597,36418
2021,9,8,23.39,1608,37171
2021,9,9,23.79,1573,37061
2021,9,10,23.54,1643,36207
2021,9,11,23.79,1592,36725
2021,9,12,23.62,1667,36597
2021,9,13,23.62,1697,36319
2021,9,14,24.18,1569,36937
2021,9,15,24.2,1572,36344
2021,9,16,22.86,1635,37190
2021,9,17,24.47,1587,36783
2021,9,18,23.23,1687,37049
2021,9,19,24.25,1556,36729
2021,9,20,23.65,1716,36544
2021,9,21,23.47,1663,36700
2021,9,22,23.25,1684,36422
2021,9,23,24.0,1581,36877
2021,9,24,23.7,1575,36276
2021,9,25,24.15,1559,36892
2021,9,26,22.79,1596,36536
2021,9,27,23.55,1598,36805
2021,9,28,23.24,1621,36595
2021,9,29,23.02,1657,36389
2021,9,30,23.3,1604,36337
2021,10,1,23.92,1572,36385
2021,10,2,23.5,1621,36221
2021,10,3,24.58,1545,36659
2021,10,4,23.98,1724,36158
2021,10,5,24.05,1607,37026
2021,10,6,23.19,1672,36739
2021,10,7,24.57,1621,36387
2021,10,8,24.7,1543,36158
2021,10,9,23.12,1736,36883
2021,10,10,24.04,1576,36259
2021,10,11,23.84,1710,35960
2021,10,12,24.05,1576,36290
2021,10,13,24.1,1561,36404
2021,10,14,24.18,1699,36170
2021,10,15,23.49,1543,37077
2021,10,16,23.4,1710,36607
2021,10,17,23.93,1633,36487
2021,10,18,24.08,1612,36322
2021,10,19,24.57,1592,36252
2021,10,20,23.24,1553,36917
2021,10,21,23.58,1666,36663
2021,10,22,23.93,1701,36895
2021,10,23,24.04,1702,36701
2021,10,24,23.48,1615,36314
2021,10,25,23.77,1631,36790
2021,10,26,24.28,1709,36041
2021,10,27,24.57,1687,36533
2021,10,28,24.05,1628,36048
2021,10,29,24.5,1662,36803
2021,10,30,24.16,1601,36439
2021,10,31,23.71,1616,36962
2021,11,1,25.14,1722,36200
2021,11,2,24.66,1644,36720
2021,11,3,25.08,1585,36638
2021,11,4,24.45,1643,36498
2021,11,5,24.72,1542,36302
2021,11,6,25.38,1677,35908
2021,11,7,24.92,1578,36314
2021,11,8,25.15,1593,36313
2021,11,9,24.84,1667,36589
2021,11,10,25.66,1689,36103
2021,11,11,25.77,1608,36047
2021,11,12,24.91,1680,36616
2021,11,13,24.8,1605,36915
2021,11,14,25.23,1601,36517
2021,11,15,24.68,1712,36293
2021,11,16,25.52,1579,36576
2021,11,17,25.15,1597,36718
2021,11,18,25.0,1642,36551
2021,11,19,24.72,1638,36137
2021,11,20,25.56,1545,36560
2021,11,21,24.89,1668,36433
2021,11,22,25.04,1581,36309
2021,11,23,24.49,1545,36376
2021,11,24,24.25,1726,35995
2021,11,25,24.42,1677,36752
2021,11,26,24.92,1649,36456
2021,11,27,24.72,1630,36065
2021,11,28,24.32,1712,35952
2021,11,29,24.34,1708,35969
2021,11,30,25.46,1568,36138
2021,12,1,26.6,1694,36280
2021,12,2,26.43,1633,36330
2021,12,3,26.97,1687,35865
2021,12,4,26.3,1587,36039
2021,12,5,26.59,1548,36332
2021,12,6,26.01,1567,35826
2021,12,7,26.33,1629,36449
2021,12,8,25.8,1703,36137
2021,12,9,27.62,1573,36218
2021,12,10,26.23,1639,36588
2021,12,11,27.1,1629,35546
2021,12,12,27.16,1706,36190
2021,12,13,26.41,1729,36410
2021,12,14,26.15,1579,36389
2021,12,15,25.93,1547,35975
2021,12,16,26.76,1617,35711
2021,12,17,26.25,1674,36276
2021,12,18,26.65,1657,36514
2021,12,19,26.35,1645,36260
2021,12,20,26.22,1647,35800
2021,12,21,26.85,1710,35561
2021,12,22,26.41,1594,36528
2021,12,23,26.51,1634,35766
2021,12,24,26.88,1669,35701
2021,12,25,27.04,1611,35970
2021,12,26,26.35,1567,36066
2021,12,27,26.5,1721,36408
2021,12,28,26.71,1735,36134
2021,12,29,26.56,1556,36516
2021,12,30,26.97,1672,35708
2021,12,31,26.78,1592,35865
2022,1,1,27.52,1572,36633
2022,1,2,28.37,1748,35942
2022,1,3,28.19,1636,35589
2022,1,4,28.12,1649,35638
2022,1,5,27.91,1697,36033
2022,1,6,27.63,1690,36346
2022,1,7,27.95,1739,36138
2022,1,8,28.32,1723,36075
2022,1,9,28.46,1587,35828
2022,1,10,28.2,1649,36382
2022,1,11,28.32,1719,36232
2022,1,12,27.35,1716,36096
2022,1,13,27.74,1581,36301
2022,1,14,27.23,1739,36084
2022,1,15,27.34,1619,36533
2022,1,16,28.88,1704,35339
2022,1,17,27.71,1631,36660
2022,1,18,27.8,1689,35595
2022,1,19,27.72,1731,36414
2022,1,20,27.99,1719,35573
2022,1,21,28.5,1667,35488
2022,1,22,27.89,1665,36004
2022,1,23,27.59,1572,36509
2022,1,24,27.63,1683,35612
2022,1,25,27.6,1695,35663
2022,1,26,27.59,1756,36215
2022,1,27,28.7,1735,35993
2022,1,28,28.11,1758,35590
2022,1,29,27.06,1624,36031
2022,1,30,28.99,1709,35548
2022,1,31,27.91,1673,36111
2022,2,1,28.47,1619,35842
2022,2,2,28.98,1601,35586
2022,2,3,29.46,1726,36028
2022,2,4,28.9,1732,36075
2022,2,5,30.03,1653,35562
2022,2,6,29.59,1722,35730
2022,2,7,29.58,1755,35571
2022,2,8,28.86,1595,35610
2022,2,9,29.19,1573,35630
2022,2,10,29.78,1632,35400
2022,2,11,28.76,1584,36467
2022,2,12,29.69,1737,36107
2022,2,13,28.77,1700,36246
2022,2,14,29.89,1707,35869
2022,2,15,28.95,1605,36350
2022,2,16,28.16,1684,35533
2022,2,17,29.58,1750,35511
2022,2,18,29.14,1721,35890
2022,2,19,28.61,1619,36050
2022,2,20,28.67,1625,35890
2022,2,21,29.55,1576,35759
2022,2,22,28.76,1647,36036
2022,2,23,28.78,1732,35654
2022,2,24,29.37,1734,35353
2022,2,25,29.28,1652,35462
2022,2,26,29.7,1711,35825
2022,2,27,29.24,1706,35356
2022,2,28,29.3,1752,35757
2022,3,1,29.65,1671,35912
2022,3,2,29.43,1666,35372
2022,3,3,29.34,1748,35235
2022,3,4,29.37,1708,36147
2022,3,5,29.18,1667,35446
2022,3,6,30.33,1634,35320
2022,3,7,29.04,1608,35997
2022,3,8,29.59,1710,36091
2022,3,9,28.94,1751,35523
2022,3,10,29.02,1700,35969
2022,3,11,29.63,1696,35987
2022,3,12,29.09,1678,36219
2022,3,13,29.24,1611,35756
2022,3,14,29.5,1676,35999
2022,3,15,29.71,1710,35986
2022,3,16,29.11,1754,35892
2022,3,17,29.63,1729,35682
2022,3,18,29.98,1603,35587
2022,3,19,29.51,1579,35508
2022,3,20,29.84,1681,35957
2022,3,21,29.22,1672,35973
2022,3,22,29.9,1750,35704
2022,3,23,29.17,1742,35430
2022,3,24,29.86,1748,35638
2022,3,25,28.71,1583,36068
2022,3,26,29.47,1639,35820
2022,3,27,29.14,1747,36183
2022,3,28,30.23,1659,35796
2022,3,29,29.54,1709,36113
2022,3,30,29.46,1590,35766
2022,3,31,29.3,1673,35348
2022,4,1,29.42,1653,35770
2022,4,2,29.03,1696,36012
2022,4,3,29.36,1663,36194
2022,4,4,28.78,1756,35392
2022,4,5,28.62,1721,35516
2022,4,6,28.9,1744,35831
2022,4,7,28.91,1699,36285
2022,4,8,29.11,1743,35642
2022,4,9,29.05,1749,35544
2022,4,10,29.37,1571,36159
2022,4,11,28.7,1588,35910
2022,4,12,28.79,1636,35986
2022,4,13,29.35,1696,35963
2022,4,14,29.33,1694,36082
2022,4,15,28.98,1618,35860
2022,4,16,28.79,1677,36110
2022,4,17,29.31,1608,35571
2022,4,18,29.04,1634,36417
2022,4,19,28.41,1698,36418
